qwen25-coder-3b,Q4_K_M,cpu,2048,6,46.52,14.14,2044,9793,0,0,293,96,0,xbox-series-s-t6,2026-08-07T19:56:51Z,2
qwen25-coder-3b,Q4_K_M,cpu,2048,6,46.54,14.16,2044,9760,0,0,293,96,0,xbox-series-s-t6,2026-08-07T19:57:16Z,3
qwen25-coder-3b,Q4_K_M,cpu,2048,6,46.55,14.73,2044,9770,0,0,293,87,0,xbox-series-s-t6-plookup,2026-08-07T19:58:07Z,2
qwen25-coder-3b,Q4_K_M,cpu,2048,6,46.46,14.74,2044,9792,0,0,293,96,0,xbox-series-s-t6-plookup,2026-08-07T19:58:33Z,3
qwen25-coder-3b,Q4_K_M,cpu,2048,6,46.27,14.70,2015,5895,0,0,113,96,0,xbox-series-s-t6,2026-08-07T19:59:20Z,2
qwen25-coder-3b,Q4_K_M,cpu,2048,6,46.20,14.70,2015,5900,0,0,113,96,0,xbox-series-s-t6,2026-08-07T19:59:45Z,3
qwen25-coder-3b,Q4_K_M,cpu,2048,6,46.05,14.45,2015,5922,0,0,113,96,0,xbox-series-s-t6-plookup,2026-08-07T20:00:37Z,2
qwen25-coder-3b,Q4_K_M,cpu,2048,6,46.31,14.66,2015,5937,0,0,113,96,0,xbox-series-s-t6-plookup,2026-08-07T20:01:02Z,3
